artist,song,index,acousticness,danceability,duration_ms,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,0
Farruko,Krippy Kush - Remix,1,0.0512,0.743,237160.0,0.671,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']",0.0,9.0,0.116,-5.241,1.0,79.0,0.122,163.229,4.0,0.499,
Fifth Harmony,Down,2,0.0162,0.53,165200.0,0.512,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",7.04e-05,8.0,0.128,-7.094,1.0,74.0,0.133,196.121,4.0,0.401,
Fitz and The Tantrums,HandClap,3,0.00609,0.636,193253.0,0.836,"['indie pop', 'indie poptimism', 'indietronica', 'la indie', 'modern rock', 'pop quebecois']",0.000157,8.0,0.0828,-3.004,1.0,63.0,0.0427,139.956,4.0,0.715,
Florida Georgia Line,Smooth,3,0.214,0.471,170200.0,0.848,"['contemporary country', 'country road', 'modern country rock']",1.84e-05,6.0,0.658,-5.355,1.0,81.0,0.0538,161.049,4.0,0.332,
Florida Georgia Line,Simple,2,0.0848,0.375,185200.0,0.889,"['contemporary country', 'country road', 'modern country rock']",0.0,3.0,0.136,-3.704,1.0,81.0,0.0991,199.669,4.0,0.881,
Florida Georgia Line,"God, Your Mama, And Me",1,0.333,0.439,183413.0,0.802,"['contemporary country', 'country road', 'modern country rock']",0.0,7.0,0.377,-3.644,1.0,81.0,0.054,168.032,4.0,0.725,
Foster The People,Sit Next to Me,0,0.117,0.638,243147.0,0.738,"['indie pop', 'indietronica', 'la indie', 'modern rock']",0.000384,6.0,0.689,-4.976,0.0,73.0,0.0292,97.021,4.0,0.657,
Frank Ocean,Chanel,1,0.874,0.776,210285.0,0.503,"['hip hop', 'indie r&b', 'neo soul', 'pop', 'rap']",0.0,0.0,0.112,-5.732,0.0,79.0,0.237,110.134,4.0,0.473,
French Montana,A Lie,2,0.0235,0.516,226790.0,0.792,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.404,-5.38,0.0,81.0,0.216,121.189,5.0,0.524,
French Montana,Unforgettable,3,0.0293,0.726,233902.0,0.769,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0101,6.0,0.104,-5.043,1.0,81.0,0.123,97.985,4.0,0.733,
Future,Super Trapper,3,0.423,0.816,230129.0,0.414,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.125,-7.953,1.0,87.0,0.119,150.008,4.0,0.197,
Future,Rent Money,1,0.0331,0.694,265366.0,0.493,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",2.04e-06,1.0,0.431,-8.581,1.0,87.0,0.373,166.457,4.0,0.313,
Future,Patek Water,0,0.274,0.86,189480.0,0.561,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,6.0,0.108,-5.757,0.0,87.0,0.185,152.984,4.0,0.354,
Future,Zoom,3,0.0145,0.852,278429.0,0.438,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,9.0,0.263,-7.673,1.0,87.0,0.426,150.945,4.0,0.627,
Future,You Da Baddest,2,0.109,0.807,242933.0,0.736,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.00729,7.0,0.104,-6.748,1.0,87.0,0.151,154.023,4.0,0.54,
Future,Used to This,1,0.0312,0.618,180520.0,0.727,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,3.0,0.196,-7.224,0.0,87.0,0.208,164.992,4.0,0.401,
Future,Draco,3,0.000668,0.804,225135.0,0.456,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,8.0,0.31,-7.44,1.0,87.0,0.0468,130.014,4.0,0.165,
Future,Three,0,0.00841,0.725,159400.0,0.692,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,5.0,0.0912,-5.742,0.0,87.0,0.257,169.025,4.0,0.298,
Future,4 da Gang,0,0.0751,0.705,187749.0,0.474,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,2.0,0.229,-7.534,1.0,87.0,0.355,146.244,4.0,0.179,
Future,Extra Luv,0,0.188,0.831,246173.0,0.573,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.000883,4.0,0.109,-6.408,0.0,87.0,0.221,100.015,4.0,0.229,
Future,Selfish,2,0.0303,0.415,251423.0,0.369,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",7.64e-06,8.0,0.383,-10.044,1.0,87.0,0.0741,95.746,4.0,0.0913,
Future,Feed Me Dope,1,0.0118,0.853,166693.0,0.688,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,8.0,0.151,-6.509,0.0,87.0,0.296,150.012,4.0,0.565,
Future,No Cap,3,0.00108,0.8,144142.0,0.523,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.352,-6.578,1.0,87.0,0.107,147.057,4.0,0.379,
Future,Mask Off,2,0.0102,0.833,204600.0,0.434,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0219,2.0,0.165,-8.795,1.0,87.0,0.431,150.062,4.0,0.281,
Future,Comin Out Strong,2,0.29,0.628,254370.0,0.481,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.118,-7.775,1.0,87.0,0.475,108.761,5.0,0.33,
Future,All da Smoke,1,0.0265,0.893,204960.0,0.583,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1.33e-05,0.0,0.149,-6.862,1.0,87.0,0.341,147.0,4.0,0.115,
G-Eazy,Good Life (with G-Eazy & Kehlani),0,0.00464,0.565,225526.0,0.771,"['hip hop', 'indie pop rap', 'pop', 'pop rap', 'rap']",0.0,1.0,0.0568,-5.22,1.0,83.0,0.213,168.385,4.0,0.573,
G-Eazy,Some Kind Of Drug,3,0.0705,0.586,222467.0,0.525,"['hip hop', 'indie pop rap', 'pop', 'pop rap', 'rap']",0.0,0.0,0.0729,-8.968,1.0,83.0,0.498,126.51,4.0,0.491,
G-Eazy,Him & I (with Halsey),1,0.0534,0.589,268867.0,0.731,"['hip hop', 'indie pop rap', 'pop', 'pop rap', 'rap']",0.0,2.0,0.308,-6.343,1.0,83.0,0.0868,87.908,4.0,0.191,
G-Eazy,No Limit,2,0.0117,0.838,245387.0,0.771,"['hip hop', 'indie pop rap', 'pop', 'pop rap', 'rap']",0.0,1.0,0.0853,-3.791,1.0,83.0,0.244,175.957,4.0,0.405,
G-Eazy,The Plan,0,0.00278,0.826,250293.0,0.597,"['hip hop', 'indie pop rap', 'pop', 'pop rap', 'rap']",0.0,1.0,0.156,-7.807,1.0,83.0,0.432,118.044,4.0,0.35,
GoldLink,Crew,1,0.133,0.728,176702.0,0.607,"['hip hop', 'indie r&b', 'pop rap', 'rap', 'underground hip hop']",0.0,1.0,0.0864,-8.417,0.0,70.0,0.132,129.938,4.0,0.445,
Gorillaz,Humility (feat. George Benson),2,0.144,0.632,197933.0,0.807,"['alternative hip hop', 'art pop']",0.0211,0.0,0.125,-5.893,1.0,80.0,0.126,160.174,4.0,0.784,
Granger Smith,If the Boot Fits,0,0.0252,0.528,170093.0,0.928,"['contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'redneck', 'texas country']",2.88e-06,3.0,0.0467,-5.743,1.0,61.0,0.0456,162.069,4.0,0.885,
Gucci Mane,Make Love,0,0.00528,0.972,300160.0,0.563,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.00257,11.0,0.111,-6.983,1.0,82.0,0.156,129.984,4.0,0.217,
Gucci Mane,Met Gala (feat. Offset),1,0.052,0.817,209143.0,0.587,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.00165,2.0,0.185,-6.502,1.0,82.0,0.108,140.062,4.0,0.352,
Gucci Mane,Stunting Ain't Nuthin (feat. Slim Jxmmi & Young Dolph),2,0.177,0.86,316053.0,0.71,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,7.0,0.0865,-5.705,1.0,82.0,0.285,122.993,4.0,0.764,
Gucci Mane,I Get The Bag (feat. Migos),3,0.0232,0.89,233087.0,0.633,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.000343,11.0,0.0993,-5.475,1.0,82.0,0.168,139.948,4.0,0.425,
Gucci Mane,Curve (feat. The Weeknd),2,0.294,0.76,161990.0,0.476,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,8.0,0.1,-8.103,1.0,82.0,0.241,147.01,4.0,0.354,
Gucci Mane,Both (feat. Drake),1,0.119,0.85,190312.0,0.405,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.000118,7.0,0.0707,-7.509,0.0,82.0,0.225,139.976,4.0,0.344,
H.E.R.,Focus,3,0.255,0.415,200133.0,0.313,"['indie r&b', 'pop', 'r&b']",1.4e-05,1.0,0.117,-12.945,0.0,73.0,0.0561,84.953,4.0,0.0875,
Hailee Steinfeld,Starving,2,0.39,0.712,181880.0,0.62,"['dance pop', 'pop', 'post-teen pop']",0.0,4.0,0.0994,-4.187,1.0,78.0,0.0888,99.953,4.0,0.494,
Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0,0.0337,0.663,174800.0,0.708,"['dance pop', 'pop', 'post-teen pop']",0.0,8.0,0.0841,-4.154,1.0,78.0,0.0473,103.073,4.0,0.742,
Hailee Steinfeld,Most Girls,1,0.0485,0.76,204400.0,0.588,"['dance pop', 'pop', 'post-teen pop']",0.0,9.0,0.0847,-7.082,1.0,78.0,0.0775,102.974,4.0,0.384,
Halsey,Strangers,2,0.0124,0.695,221206.0,0.788,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",2.2e-05,11.0,0.205,-4.79,1.0,81.0,0.0592,109.985,4.0,0.278,
Halsey,Now Or Never,1,0.105,0.658,214802.0,0.588,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",1.28e-06,6.0,0.125,-4.902,0.0,81.0,0.0367,110.075,4.0,0.434,
Halsey,Bad At Love,0,0.06,0.675,181279.0,0.736,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",0.0,0.0,0.0879,-3.604,1.0,81.0,0.0302,118.369,4.0,0.607,
Halsey,Alone (Feat. Big Sean & Stefflon Don),3,0.0164,0.445,207458.0,0.662,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",0.0,2.0,0.219,-4.802,0.0,81.0,0.181,200.04,4.0,0.479,
Harry Styles,Sweet Creature,0,0.746,0.427,224867.0,0.262,"['pop', 'post-teen pop']",0.0,7.0,0.068,-8.541,1.0,73.0,0.0276,104.085,4.0,0.228,
Harry Styles,Sign of the Times,3,0.0275,0.516,340707.0,0.595,"['pop', 'post-teen pop']",0.0,5.0,0.109,-4.63,1.0,73.0,0.0313,119.972,4.0,0.222,
Hey Violet,Guys My Age,1,0.12,0.688,213695.0,0.687,"['dance pop', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'teen pop']",0.0,8.0,0.0792,-5.332,0.0,57.0,0.0356,122.043,4.0,0.269,
High Valley,She's With Me,2,0.0285,0.599,180302.0,0.931,"['canadian country', 'contemporary country', 'country', 'country road', 'modern country rock']",0.0,11.0,0.102,-3.662,1.0,54.0,0.0517,111.012,4.0,0.788,
Imagine Dragons,Believer,0,0.0492,0.784,204347.0,0.78,"['modern rock', 'vegas indie']",0.0,10.0,0.118,-4.275,0.0,86.0,0.102,124.953,4.0,0.722,
Imagine Dragons,Thunder,1,0.00763,0.601,187147.0,0.809,"['modern rock', 'vegas indie']",0.0757,0.0,0.145,-4.814,1.0,86.0,0.0441,167.96,4.0,0.249,
Imagine Dragons,Whatever It Takes,2,0.0409,0.675,201240.0,0.674,"['modern rock', 'vegas indie']",0.0,1.0,0.128,-4.984,1.0,86.0,0.0305,134.941,4.0,0.569,
J Balvin,Mi Gente,3,0.0164,0.535,189440.0,0.678,"['latin', 'reggaeton']",1.31e-05,11.0,0.128,-4.906,0.0,91.0,0.0998,102.681,4.0,0.287,
J. Cole,Photograph,2,0.0299,0.825,218954.0,0.487,"['pop', 'pop rap', 'rap']",0.0,1.0,0.0868,-6.416,1.0,84.0,0.233,105.05,3.0,0.372,
J. Cole,Kevin’s Heart,3,0.482,0.829,200310.0,0.527,"['pop', 'pop rap', 'rap']",0.0,6.0,0.631,-6.644,0.0,84.0,0.367,116.078,4.0,0.473,
J. Cole,Motiv8,0,0.135,0.869,133922.0,0.385,"['pop', 'pop rap', 'rap']",0.0,4.0,0.0931,-7.801,1.0,84.0,0.297,149.897,4.0,0.596,
J. Cole,Once an Addict - Interlude,1,0.626,0.548,197822.0,0.472,"['pop', 'pop rap', 'rap']",0.0,8.0,0.119,-8.343,1.0,84.0,0.477,82.36,4.0,0.138,
J. Cole,Window Pain - Outro,0,0.0607,0.72,286730.0,0.626,"['pop', 'pop rap', 'rap']",0.0,8.0,0.0728,-9.351,1.0,84.0,0.397,75.032,4.0,0.182,
J. Cole,ATM,1,0.115,0.719,216727.0,0.497,"['pop', 'pop rap', 'rap']",0.0,8.0,0.0898,-7.661,1.0,84.0,0.681,81.651,4.0,0.345,
J. Cole,The Cut Off (feat. kiLL edward),3,0.185,0.74,237295.0,0.543,"['pop', 'pop rap', 'rap']",0.0,1.0,0.372,-7.979,1.0,84.0,0.399,78.198,4.0,0.337,
J. Cole,BRACKETS,2,0.19,0.675,315771.0,0.567,"['pop', 'pop rap', 'rap']",1.77e-06,10.0,0.175,-9.147,0.0,84.0,0.263,84.039,4.0,0.658,
J. Cole,FRIENDS (feat. kiLL edward),0,0.102,0.716,257646.0,0.652,"['pop', 'pop rap', 'rap']",0.0,6.0,0.11,-7.909,0.0,84.0,0.398,109.295,5.0,0.494,
J. Cole,Deja Vu,3,0.361,0.653,264747.0,0.409,"['pop', 'pop rap', 'rap']",0.00012,9.0,0.189,-11.446,1.0,84.0,0.421,174.324,4.0,0.187,
J. Cole,1985 - Intro to “The Fall Off”,0,0.147,0.678,190177.0,0.648,"['pop', 'pop rap', 'rap']",0.0,2.0,0.182,-5.892,1.0,84.0,0.445,94.336,4.0,0.635,
J. Cole,1985 - Intro to “The Fall Off”,1,0.147,0.678,190177.0,0.648,"['pop', 'pop rap', 'rap']",0.0,2.0,0.182,-5.892,1.0,84.0,0.445,94.336,4.0,0.635,
J. Cole,KOD,2,0.21,0.831,191437.0,0.782,"['pop', 'pop rap', 'rap']",0.0,0.0,0.113,-6.274,1.0,84.0,0.15,141.869,4.0,0.199,
Jacquees,B.E.D.,0,0.00386,0.74,236147.0,0.538,"['dance pop', 'deep pop r&b', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",0.0,1.0,0.0963,-6.496,1.0,68.0,0.0578,122.024,4.0,0.177,
Jake Owen,I Was Jack (You Were Diane),0,0.0875,0.612,188013.0,0.878,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,6.0,0.0505,-3.556,1.0,67.0,0.0452,94.014,4.0,0.599,
Jake Paul,JERIKA,2,0.158,0.548,248469.0,0.693,[],0.0,4.0,0.168,-6.458,0.0,58.0,0.0825,133.919,4.0,0.159,
Jake Paul,It's Everyday Bro,1,0.00142,0.79,217678.0,0.714,[],0.0,1.0,0.111,-7.86,0.0,58.0,0.202,150.033,5.0,0.559,
James Arthur,Say You Won't Let Go,3,0.695,0.358,211467.0,0.557,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show']",0.0,10.0,0.0902,-7.398,1.0,78.0,0.059,85.043,4.0,0.494,
Janelle Monáe,Make Me Feel,0,0.132,0.859,194230.0,0.413,"['electropop', 'escape room', 'indie r&b', 'neo soul', 'pop']",0.0,1.0,0.334,-7.399,1.0,70.0,0.182,115.035,4.0,0.697,
Jason Aldean,You Make It Easy,0,0.143,0.375,196800.0,0.574,"['contemporary country', 'country', 'country road']",0.0,7.0,0.11,-5.305,1.0,75.0,0.0315,132.025,3.0,0.406,
Jason Aldean,Any Ol' Barstool,1,0.312,0.536,203293.0,0.722,"['contemporary country', 'country', 'country road']",0.0,4.0,0.117,-4.163,1.0,75.0,0.0284,143.78,4.0,0.499,
Jason Aldean,Drowns The Whiskey (feat. Miranda Lambert),2,0.294,0.552,202067.0,0.698,"['contemporary country', 'country', 'country road']",0.000103,8.0,0.0905,-4.817,1.0,75.0,0.0306,90.006,4.0,0.6,
Jason Aldean,They Don't Know,3,0.0207,0.434,195307.0,0.921,"['contemporary country', 'country', 'country road']",0.00209,10.0,0.116,-2.248,0.0,75.0,0.0688,171.945,4.0,0.426,
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1,0.075,0.696,216409.0,0.817,"['dance pop', 'pinoy hip hop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",0.0,1.0,0.187,-3.862,1.0,82.0,0.109,98.064,4.0,0.782,
Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",2,0.000874,0.563,229670.0,0.717,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.183,-5.186,1.0,76.0,0.337,82.064,4.0,0.427,
Jennifer Lopez,Dinero,3,0.41,0.721,213750.0,0.881,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",7.61e-06,8.0,0.292,-2.528,1.0,77.0,0.342,127.759,4.0,0.643,
Jhene Aiko,Sativa,0,0.335,0.743,276960.0,0.624,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",0.0,6.0,0.469,-7.403,0.0,75.0,0.0484,126.056,4.0,0.713,
John Legend,Love Me Now,1,0.572,0.416,210307.0,0.773,"['neo soul', 'pop', 'r&b', 'urban contemporary']",0.0,8.0,0.105,-3.784,1.0,77.0,0.0949,122.65,4.0,0.716,
Jon Bellion,All Time Low,2,0.0508,0.584,217603.0,0.569,"['pop', 'pop rap']",0.0,0.0,0.0924,-4.259,1.0,70.0,0.166,89.779,4.0,0.501,
Jon Pardi,Heartache On The Dance Floor,0,0.0617,0.594,205200.0,0.824,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,9.0,0.0861,-4.252,1.0,68.0,0.0458,116.005,4.0,0.671,
Jon Pardi,Dirt On My Boots,3,0.116,0.685,201893.0,0.783,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,11.0,0.194,-4.152,1.0,68.0,0.0276,90.008,4.0,0.525,
Jordan Davis,Singles You Up,1,0.0491,0.491,182667.0,0.907,['contemporary country'],0.0,7.0,0.242,-3.594,1.0,64.0,0.0481,199.943,4.0,0.631,
Josh Turner,Hometown Girl,3,0.263,0.505,215080.0,0.79,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0884,3.0,0.123,-5.442,0.0,64.0,0.035,155.934,4.0,0.445,
Joyner Lucas,Stranger Things,0,0.443,0.867,219733.0,0.663,"['hip hop', 'rap']",0.0,10.0,0.117,-5.838,0.0,67.0,0.178,121.978,4.0,0.481,
Juice WRLD,Lucid Dreams,3,0.349,0.511,239836.0,0.566,"['rap', 'trap music']",0.0,6.0,0.34,-7.23,0.0,86.0,0.2,83.903,4.0,0.218,
Juice WRLD,All Girls Are The Same,1,0.0769,0.671,165820.0,0.529,"['rap', 'trap music']",0.000335,0.0,0.0856,-7.226,1.0,86.0,0.307,161.989,4.0,0.203,
Juice WRLD,Legends,2,0.115,0.594,191840.0,0.798,"['rap', 'trap music']",0.0,4.0,0.143,-5.244,1.0,86.0,0.0844,142.049,4.0,0.381,
Julia Michaels,Issues,0,0.427,0.725,176320.0,0.42,"['dance pop', 'electropop', 'pop', 'post-teen pop']",0.0,8.0,0.061,-6.811,1.0,80.0,0.0811,113.975,4.0,0.424,
Justin Bieber,Friends (with BloodPop®),1,0.00398,0.744,189467.0,0.752,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",0.0,8.0,0.307,-5.316,1.0,84.0,0.0368,104.99,4.0,0.65,
Justin Moore,Somebody Else Will,2,0.0353,0.488,165173.0,0.744,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",0.0,2.0,0.0952,-4.284,0.0,63.0,0.131,180.007,4.0,0.59,
Justin Timberlake,Say Something,2,0.103,0.707,278893.0,0.632,"['dance pop', 'pop']",1.09e-05,10.0,0.0841,-7.031,1.0,80.0,0.0789,97.04,4.0,0.372,
Justin Timberlake,Man of the Woods,1,0.315,0.624,243987.0,0.452,"['dance pop', 'pop']",1.02e-05,0.0,0.311,-8.206,1.0,80.0,0.0681,199.775,4.0,0.724,
Justin Timberlake,Supplies,3,0.00695,0.793,225600.0,0.554,"['dance pop', 'pop']",0.0,11.0,0.127,-6.624,0.0,80.0,0.0451,119.993,4.0,0.225,
Justin Timberlake,Filthy,0,0.0354,0.745,293947.0,0.579,"['dance pop', 'pop']",0.0118,1.0,0.246,-5.771,1.0,80.0,0.138,97.002,4.0,0.645,
KIDS SEE GHOSTS,Freeee (Ghost Town Pt. 2),0,0.00457,0.334,206605.0,0.81,"['hip hop', 'pop', 'pop rap', 'rap']",0.0,9.0,0.158,-4.855,0.0,77.0,0.0632,151.643,4.0,0.306,
KIDS SEE GHOSTS,Reborn,2,0.339,0.585,324674.0,0.597,"['hip hop', 'pop', 'pop rap', 'rap']",0.0404,0.0,0.195,-7.499,1.0,77.0,0.037,100.051,4.0,0.227,
KIDS SEE GHOSTS,4th Dimension,0,0.278,0.765,153351.0,0.542,"['hip hop', 'pop', 'pop rap', 'rap']",1.87e-05,1.0,0.609,-6.755,1.0,77.0,0.39,171.945,4.0,0.734,
KIDS SEE GHOSTS,Feel The Love,2,0.126,0.58,165053.0,0.469,"['hip hop', 'pop', 'pop rap', 'rap']",7.32e-05,0.0,0.099,-5.946,0.0,77.0,0.104,110.573,4.0,0.369,
KIDS SEE GHOSTS,Fire,3,0.472,0.709,140527.0,0.751,"['hip hop', 'pop', 'pop rap', 'rap']",4.71e-06,6.0,0.182,-3.801,1.0,77.0,0.16,104.999,4.0,0.37,
KIDS SEE GHOSTS,Kids See Ghosts,1,0.113,0.841,245098.0,0.682,"['hip hop', 'pop', 'pop rap', 'rap']",9.65e-05,2.0,0.131,-7.007,1.0,77.0,0.0458,94.985,4.0,0.338,
KIDS SEE GHOSTS,Cudi Montage,1,0.401,0.729,197001.0,0.504,"['hip hop', 'pop', 'pop rap', 'rap']",1.44e-06,8.0,0.121,-6.784,0.0,77.0,0.0321,110.011,4.0,0.305,
KYLE,iSpy (feat. Lil Yachty),3,0.378,0.746,253107.0,0.653,"['hip hop', 'pop', 'pop rap', 'rap']",0.0,7.0,0.229,-6.745,1.0,76.0,0.289,75.016,4.0,0.672,
Kaleo,Way Down We Go,0,0.579,0.489,213707.0,0.505,"['icelandic indie', 'modern alternative rock']",0.000333,10.0,0.104,-8.022,0.0,66.0,0.117,163.255,4.0,0.337,
Kane Brown,Heaven,2,0.263,0.677,179507.0,0.556,"['contemporary country', 'country road']",0.0,9.0,0.105,-6.544,1.0,73.0,0.0306,80.009,4.0,0.521,
Kane Brown,What Ifs,0,0.00898,0.612,188253.0,0.799,"['contemporary country', 'country road']",0.0,10.0,0.172,-4.603,1.0,73.0,0.0275,125.976,4.0,0.687,
Kane Brown,Lose It,3,0.00261,0.549,178733.0,0.869,"['contemporary country', 'country road']",1.77e-06,4.0,0.29,-4.905,0.0,73.0,0.0289,91.988,4.0,0.433,
Kane Brown,Found You,1,0.0528,0.46,191733.0,0.821,"['contemporary country', 'country road']",0.0,4.0,0.0818,-5.333,0.0,73.0,0.0404,164.144,4.0,0.438,
Kanye West,Wouldn't Leave,2,0.494,0.555,205547.0,0.433,"['pop rap', 'rap']",0.0,3.0,0.313,-8.559,1.0,89.0,0.546,164.236,4.0,0.352,
Kanye West,Violent Crimes,1,0.374,0.665,215320.0,0.417,"['pop rap', 'rap']",0.0,1.0,0.186,-6.731,0.0,89.0,0.524,110.111,4.0,0.04,
Kanye West,I Thought About Killing You,3,0.822,0.742,274187.0,0.407,"['pop rap', 'rap']",0.0,2.0,0.0541,-6.938,1.0,89.0,0.426,116.064,4.0,0.39,
Kanye West,Yikes,0,0.145,0.676,188773.0,0.777,"['pop rap', 'rap']",0.0,1.0,0.228,-3.241,0.0,89.0,0.357,173.931,4.0,0.226,
Kanye West,All Mine,1,0.125,0.925,145507.0,0.308,"['pop rap', 'rap']",0.0,11.0,0.0933,-6.562,0.0,89.0,0.338,122.099,4.0,0.265,
Kanye West,No Mistakes,0,0.039,0.64,123040.0,0.643,"['pop rap', 'rap']",0.0,10.0,0.109,-2.442,0.0,89.0,0.0625,80.025,4.0,0.335,
Kanye West,Ye vs. the People (starring TI as the People),3,0.0568,0.464,202641.0,0.822,"['pop rap', 'rap']",0.0,1.0,0.103,-1.881,1.0,89.0,0.294,79.973,4.0,0.722,
Kanye West,Ghost Town,2,0.0954,0.572,271387.0,0.543,"['pop rap', 'rap']",0.0,7.0,0.329,-4.251,0.0,89.0,0.0287,83.364,4.0,0.329,
Katy Perry,Chained To The Rhythm,2,0.0763,0.52,237734.0,0.798,"['dance pop', 'pop', 'post-teen pop']",0.0,0.0,0.144,-5.389,1.0,79.0,0.0944,95.252,4.0,0.485,
Katy Perry,Swish Swish,3,0.0192,0.836,242510.0,0.705,"['dance pop', 'pop', 'post-teen pop']",1.47e-05,5.0,0.107,-5.221,0.0,79.0,0.0537,119.949,4.0,0.553,
Katy Perry,Bon appétit,1,0.117,0.803,227822.0,0.791,"['dance pop', 'pop', 'post-teen pop']",8.38e-05,6.0,0.242,-5.759,1.0,79.0,0.0633,106.044,4.0,0.564,
Keith Urban,Female,3,0.186,0.567,195317.0,0.477,"['australian country', 'contemporary country', 'country', 'country road']",4.86e-05,8.0,0.111,-8.781,0.0,72.0,0.0331,85.019,5.0,0.321,
Keith Urban,Coming Home,2,0.216,0.383,213939.0,0.703,"['australian country', 'contemporary country', 'country', 'country road']",5.47e-06,4.0,0.131,-6.988,1.0,72.0,0.228,88.502,4.0,0.57,
Keith Urban,The Fighter,0,0.0304,0.681,184040.0,0.845,"['australian country', 'contemporary country', 'country', 'country road']",0.0,11.0,0.197,-5.147,0.0,72.0,0.0525,132.023,4.0,0.761,
Keith Urban,Blue Ain't Your Color,1,0.606,0.686,230600.0,0.417,"['australian country', 'contemporary country', 'country', 'country road']",1.79e-06,7.0,0.0844,-7.787,1.0,72.0,0.0363,82.407,3.0,0.451,
Kelly Clarkson,Love So Soft,1,0.0053,0.808,172427.0,0.581,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'talent show']",1.19e-05,11.0,0.0828,-5.43,1.0,72.0,0.07,130.012,4.0,0.758,
Kelsea Ballerini,Legends,2,0.0558,0.575,243427.0,0.728,"['contemporary country', 'indonesian jazz', 'pop']",0.0,4.0,0.0909,-5.846,1.0,64.0,0.032,112.029,4.0,0.242,
Kelsea Ballerini,Yeah Boy,3,0.231,0.589,194413.0,0.809,"['contemporary country', 'indonesian jazz', 'pop']",0.0,3.0,0.0719,-5.292,1.0,64.0,0.0376,88.965,4.0,0.496,
Kendrick Lamar,All The Stars (with SZA),0,0.0538,0.709,232187.0,0.635,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.000139,5.0,0.098,-4.865,0.0,87.0,0.0461,96.825,4.0,0.536,
